Iteration,orbitalEnergies,exchangePotential,correlationPotential,bandEnergy,exchangeEnergy,correlationEnergy,totalEnergy
1,[-4.88124725 -3.10357249],-1.9885716882,-0.180387069542,-3.86606698594,-1.49142876615,-0.159641974451,-7.33225567806
1,[-5.86500065 -2.2063724 ],-3.05153165945,-0.252149887497,-8.14274610217,-2.28864874459,-0.223380038556,-14.4503494416
2,[-5.86116854 -2.20608053],-3.05575892956,-0.252244666832,-8.13449815065,-2.29181919717,-0.223470221651,-14.4503492917
3,[-5.86191744 -2.20617484],-3.05494267451,-0.252220793227,-8.13618456951,-2.29120700588,-0.223447768199,-14.4503536289
1,[-3.87063097 -0.20939758],-3.04382688042,-0.25164916487,-8.16005709864,-2.28287016032,-0.222916845721,-14.445809425
2,[-3.85462435 -0.20499543],-3.05701519614,-0.252393181043,-8.11923957036,-2.29276139711,-0.223607229303,-14.4457271078
1,[-3.86777412 -0.20835375],-3.04555753723,-0.251804781169,-8.15225573627,-2.28416815292,-0.223060777505,-14.4458293015
2,[-3.85618572 -0.20554562],-3.0559476556,-0.252311462106,-8.12346266622,-2.2919607417,-0.223531576202,-14.4457618909
1,[-3.61621103 -0.25991972],-2.74604205821,-0.252887266471,-7.75226150917,-2.05953154366,-0.223941062057,-13.874317904
2,[-3.64238159 -0.5       ],-3.21868347642,-0.263615107454,-6.95069301975,-2.41401260732,-0.234036658936,-13.8414441168
1,[   -4.82542987  1560.74646816],-5.63812714176,-0.342124414603,-8.02032462398,-4.22859535632,-0.308217336607,-9.97826605957
2,[   -4.61107231  1886.47310214],-4.38318522308,-0.314732820367,-5.59237050183,-3.28738891731,-0.282331820925,-10.0298999534
3,[-3.67031143 -0.10983596],-3.19700910211,-0.261982310994,-7.56029477967,-2.39775682658,-0.232525279719,-14.3898590359
1,[-6.82226016 -1.16032573],-5.62920036008,-0.341811986151,-7.96517176564,-4.22190027006,-0.307927310404,-9.92712783244
2,[-6.5975285  -1.24323754],-6.19393039284,-0.353136179196,-7.6815320801,-4.64544779463,-0.318670991822,-11.0315378235
3,[-6.27881676 -1.58237236],-4.43182021135,-0.302473084145,-7.72237824365,-3.32386515852,-0.270762240985,-12.3559042404
4,[-6.29718157 -1.58334506],-4.46946300702,-0.303110359936,-7.76105326399,-3.35209725527,-0.271380932085,-12.3368074535
1,[   -6.82032362  2448.36064182],-7.72148480081,-0.366477459774,-2.35221776367,-5.7911136006,-0.331864599642,-3.8196378373
1,[-0.72668017 -0.71893194],-3.18203481741,-0.232939677808,-2.17229228701,-2.38652611306,-0.208794833198,-8.60287655855
1,[-3.88152787 -2.10557594],-1.98870072195,-0.180422751629,-3.86863167574,-1.49152554146,-0.159672895927,-7.33487688337
1,[-3.85803576 -0.20634143],-3.05189017689,-0.252179116143,-8.12875438409,-2.28891763267,-0.223407518802,-14.4423874783
2,[-3.85777841 -0.20632206],-3.05220531109,-0.252186414061,-8.12820093825,-2.28915398332,-0.223414412218,-14.4423914455
3,[-3.85772185 -0.20630317],-3.05224060159,-0.252189125985,-8.12805003013,-2.28918045119,-0.223416932033,-14.4423922382
1,[-3.8584964  -0.20606145],-3.05383350901,-0.252217939851,-8.12911571476,-2.29037513176,-0.223444381731,-14.445790647
2,[-3.85840911 -0.20612832],-3.05408740218,-0.252213888236,-8.12907486236,-2.29056555163,-0.223440830723,-14.4457984366
1,[-3.85830074 -0.20632846],-3.05366678697,-0.252215363895,-8.12925839754,-2.29025009023,-0.223441915061,-14.4457211668
2,[-3.85788519 -0.20628487],-3.05417016566,-0.252228686665,-8.12834012089,-2.29062762425,-0.223454425622,-14.4457228791
3,[-3.85841029 -0.20635969],-3.05358470205,-0.252210349991,-8.12953997151,-2.29018852654,-0.223437257571,-14.4457257218
1,[-3.85830074 -0.20632846],-3.05366678697,-0.252215363895,-8.12925839754,-2.29025009023,-0.223441915061,-14.4457211668
1,[-1.87930094 -0.10582645],-1.98905923981,-0.180483834522,-3.86442832163,-1.49179442986,-0.159727216048,-7.33476492219
2,[-1.87928598 -0.10582669],-1.98908616117,-0.180484220755,-3.8643986541,-1.49181462088,-0.159727590591,-7.33476673375
3,[-1.87910871 -0.10580338],-1.98928102237,-0.180492793118,-3.86402080358,-1.49196076678,-0.159735451633,-7.33476604634
4,[-1.87931652 -0.10582229],-1.98903357465,-0.180483816278,-3.86445533227,-1.49177518099,-0.159727145111,-7.33476698995
5,[-1.87935247 -0.10582642],-1.98899433683,-0.18048242608,-3.86453135347,-1.49174575262,-0.159725850469,-7.33476692695
1,[-3.8581678  -0.20627652],-3.05511279882,-0.252255352001,-8.12888863705,-2.29133459912,-0.223479612793,-14.4482636706
2,[-3.85840878 -0.20632279],-3.05487931357,-0.252246037089,-8.12946312137,-2.29115948518,-0.223470919717,-14.4482678838
3,[-3.85836058 -0.20631702],-3.05493468184,-0.252247630512,-8.12935519963,-2.29120101138,-0.223472413215,-14.4482675548
1,[-3.85772478 -0.20623429],-3.05486419937,-0.252243964085,-8.12791814122,-2.29114814953,-0.223469046962,-14.4479369963
2,[-3.85791306 -0.20627057],-3.05468097749,-0.252236627045,-8.12836725363,-2.29101073312,-0.223462202968,-14.4479400341
1,[-1.87991499 -0.10591436],-1.9914266901,-0.180570212756,-3.86574434401,-1.49357001758,-0.159807635825,-7.33891742078
1,[-0.3497845],-0.780595006727,-0.109674428971,-0.699569005131,-0.585446255045,-0.0962619447987,-1.13473591377
2,[-0.38672688],-0.733434405329,-0.106877316382,-0.773453766914,-0.550075803996,-0.0936114021325,-1.13807273475
3,[-0.3745885],-0.749933327071,-0.10786635334,-0.749177008077,-0.562449995303,-0.0945487605206,-1.1384508681
4,[-0.37899945],-0.744062990562,-0.10751649194,-0.757998902723,-0.558047242922,-0.0942171783136,-1.13850791318
5,[-0.37736032],-0.746266686692,-0.107647499503,-0.754720648457,-0.559700015019,-0.0943413601646,-1.138510879
1,[-0.35002796],-0.779987482076,-0.109640963549,-0.700055917271,-0.584990611557,-0.0962301980768,-1.13437079986
2,[-0.38673385],-0.733079846887,-0.106858012644,-0.773467703191,-0.549809885165,-0.0935930388677,-1.13761167486
3,[-0.374687],-0.7494700742,-0.107840671775,-0.749374009094,-0.56210255565,-0.0945243726115,-1.13800999702
4,[-0.37895775],-0.743788759839,-0.107501532483,-0.757915495937,-0.557841569879,-0.0942029769724,-1.13805896513
5,[-0.37748503],-0.745764138241,-0.107619450789,-0.754970054455,-0.559323103681,-0.0943147300854,-1.1380644264
1,[-5.86155757 -2.20612508],-3.05532310036,-0.252231968291,-8.13536530977,-2.29149232527,-0.223458292983,-14.4503352206
2,[-5.86189337 -2.20618249],-3.05498489142,-0.252220380949,-8.13615172904,-2.29123866857,-0.223447427916,-14.450353321
3,[-5.86182389 -2.20616492],-3.05505319641,-0.252222623395,-8.13597761858,-2.29128989731,-0.223449542159,-14.4503395013
1,[-9.96495852 -0.50106839 -0.19873785 -0.19873785 -0.19873785],-5.81374526471,-0.416520031611,-21.3295294945,-4.36030894853,-0.37154252874,-37.45179437
2,[-9.97004031 -0.50285714 -0.20042127 -0.20042127 -0.20042127],-5.80961601778,-0.416340834559,-21.3466374322,-4.35721201333,-0.371372605194,-37.4518235036
3,[-9.96684605 -0.50163177 -0.19926439 -0.19926439 -0.19926439],-5.81212803143,-0.416461669786,-21.3354844189,-4.35909602357,-0.371487192234,-37.4518278273
1,[-9.95032441 -0.50033565 -0.19886935 -0.19886935 -0.19886935],-5.80939007449,-0.416443215359,-21.2990588098,-4.35704255587,-0.371468651313,-37.421316031
2,[-9.95412486 -0.50173995 -0.20019343 -0.20019343 -0.20019343],-5.80635990334,-0.416303866965,-21.3121164573,-4.3547699275,-0.371336491419,-37.4213255514
3,[-9.95181764 -0.50084214 -0.19934564 -0.19934564 -0.19934564],-5.80817489858,-0.416392236542,-21.3040108366,-4.35613117394,-0.371420283584,-37.421328745
1,[-9.95046665 -0.50058526 -0.1988258  -0.1988258  -0.1988258 ],-5.80974476065,-0.416438313906,-21.2997553977,-4.35730857049,-0.371464162338,-37.4239771461
2,[-9.95407304 -0.50189334 -0.20005571 -0.20005571 -0.20005571],-5.80683137634,-0.41630782019,-21.3120441658,-4.35512353226,-0.371340386046,-37.4239891249
3,[-9.95196799 -0.50108233 -0.19929179 -0.19929179 -0.19929179],-5.80850715511,-0.416387985342,-21.3046842283,-4.35638036634,-0.371416398668,-37.4239896149
4,[-9.95310261 -0.50155353 -0.19973655 -0.19973653 -0.19973652],-5.80762648259,-0.416341531816,-21.3087853458,-4.35571986194,-0.371372428058,-37.4239918489
5,[-9.95266956 -0.50134483 -0.19953836 -0.19953889 -0.19953893],-5.80794107065,-0.416361578163,-21.3071062397,-4.35595580298,-0.37139139226,-37.4239911107
6,[-9.95283289 -0.50144839 -0.1996464  -0.19963364 -0.19963249],-5.8078527098,-0.416352153297,-21.3078377529,-4.35588953235,-0.371382503451,-37.4239921081
